sub,nomeF,responsavel,est,real,dataInicio,dataFim,numeroRequisito,trimestre,nomeProjeto,nomeFase
8,1,1,2.046857359,3.018305772,0.67814778,4,4,1,projeto8,elaboracao
8,1,1,2.115814294,2.216438312,0.954601029,5,5,1,projeto8,elaboracao
8,1,1,1.472752495,1.890497862,0.779028913,6,6,1,projeto8,elaboracao
8,1,1,3.048056124,3.109163672,0.980345985,7,7,1,projeto8,elaboracao
8,1,1,3.68631126,1.992929135,1.849695102,8,8,1,projeto8,elaboracao
8,1,1,3.095962539,1.812142847,1.708453913,9,9,1,projeto8,elaboracao
8,1,1,3.86004869,2.433088139,1.586481241,10,10,1,projeto8,elaboracao
8,1,1,2.987137861,1.764650455,1.692764622,11,11,1,projeto8,elaboracao
8,1,1,2.090620573,2.813605217,0.74303977,12,12,1,projeto8,elaboracao
8,1,1,1.6948855,2.249946768,0.753300266,13,13,1,projeto8,elaboracao
8,1,1,1.574942563,0.873277384,1.803484887,14,14,1,projeto8,elaboracao
8,1,1,3.280306447,2.365323877,1.386831833,15,15,1,projeto8,elaboracao
8,1,1,2.602129422,2.861450663,0.909374205,16,16,1,projeto8,elaboracao
8,1,1,2.881494012,3.038858009,0.948216074,17,17,1,projeto8,elaboracao
8,1,1,3.075199434,1.644206566,1.870324262,18,18,1,projeto8,elaboracao
8,1,1,2.38330408,0.84905486,2.807008347,19,19,1,projeto8,elaboracao
8,1,1,1.622610148,2.751064681,0.589811704,20,20,1,projeto8,elaboracao
8,1,1,3.149359846,2.997238193,1.050753942,21,21,1,projeto8,elaboracao
8,1,1,3.610633676,1.274210817,2.833623469,22,22,1,projeto8,elaboracao
8,1,1,1.658288704,2.052350327,0.807994952,23,23,1,projeto8,elaboracao
8,1,1,2.278321839,1.690418171,1.347785937,24,24,1,projeto8,elaboracao
8,1,1,1.411455959,2.928388065,0.48199075,25,25,1,projeto8,elaboracao
8,1,1,2.740934087,1.146720371,2.390237548,26,26,1,projeto8,elaboracao
8,1,1,1.883059607,1.001030396,1.881121307,27,27,1,projeto8,elaboracao
8,1,1,1.235956222,1.619571355,0.763137862,28,28,1,projeto8,elaboracao
8,1,1,1.975024067,1.733122072,1.139575855,29,29,1,projeto8,elaboracao
8,1,1,3.718000149,0.664101933,5.59853836,30,30,1,projeto8,elaboracao
8,1,1,3.495671333,2.284781406,1.529980647,31,31,1,projeto8,elaboracao
8,1,1,2.270609891,1.495781753,1.518008819,32,32,1,projeto8,elaboracao
8,1,1,1.24372528,1.271757532,0.977957865,33,33,1,projeto8,elaboracao
8,1,1,0.989666409,1.895295847,0.522169882,34,34,1,projeto8,elaboracao
8,1,1,1.630920285,0.917584272,1.777406538,35,35,1,projeto8,elaboracao
8,1,1,1.197143933,3.061253845,0.391063268,36,36,1,projeto8,elaboracao
8,1,1,1.56398674,2.159646042,0.724186607,37,37,1,projeto8,elaboracao
8,1,1,1.49659185,0.842085738,1.777244031,38,38,1,projeto8,elaboracao
8,1,1,3.283243254,1.630130956,2.014097851,39,39,1,projeto8,elaboracao
8,1,1,2.784220009,1.894486788,1.469643403,40,40,1,projeto8,elaboracao
8,1,1,2.293612596,2.940338524,0.78005052,41,41,1,projeto8,elaboracao
8,1,1,1.26995851,0.634364636,2.001937748,42,42,1,projeto8,elaboracao
8,1,1,2.78484861,2.753055732,1.011548214,43,43,1,projeto8,elaboracao
8,1,1,1.470129803,2.013502437,0.730135597,44,44,1,projeto8,elaboracao
8,1,1,1.191783212,1.477068664,0.806857014,45,45,1,projeto8,elaboracao
8,1,1,1.892823128,2.471347704,0.765907252,46,46,1,projeto8,elaboracao
8,1,1,3.50425887,1.192098588,2.939571363,47,47,1,projeto8,elaboracao
8,1,1,3.334807792,0.99757669,3.342908696,48,48,1,projeto8,elaboracao
8,1,1,1.343491435,1.602597432,0.83832122,49,49,1,projeto8,elaboracao
8,1,1,1.551062043,1.712331894,0.905818579,50,50,1,projeto8,elaboracao
8,1,1,2.091636347,1.356063448,1.54243251,51,51,1,projeto8,elaboracao
8,1,1,1.741609256,2.316745025,0.751748353,52,52,1,projeto8,elaboracao
8,1,1,2.930867904,0.782507895,3.745480296,53,53,1,projeto8,elaboracao
8,1,1,1.980517925,1.19208316,1.661392419,54,54,1,projeto8,elaboracao
8,1,1,2.219049433,1.547466003,1.433989134,55,55,1,projeto8,elaboracao
8,1,1,3.115997284,2.785551901,1.118628335,56,56,1,projeto8,elaboracao
8,1,1,2.782154713,2.319113756,1.199662891,57,57,1,projeto8,elaboracao
8,1,1,1.910292293,1.155526862,1.653178612,58,58,1,projeto8,elaboracao
8,1,1,3.801929276,0.853116177,4.456519966,59,59,1,projeto8,elaboracao
8,1,1,3.870963719,1.087377503,3.559907861,60,60,1,projeto8,elaboracao
8,1,1,1.943746827,0.717775157,2.708016302,61,61,1,projeto8,elaboracao
8,1,1,2.670982888,0.82745414,3.227952777,62,62,1,projeto8,elaboracao
8,1,1,3.14203841,1.415106367,2.220354938,63,63,1,projeto8,elaboracao
8,2,2,20.69037927,8.310961549,2.489528938,1,1,2,projeto8,implementacao
8,2,2,12.70848059,30.03397023,0.423136884,2,2,2,projeto8,implementacao
8,2,2,20.48243001,13.05529808,1.568897921,3,3,2,projeto8,implementacao
8,2,2,15.39669395,27.58092581,0.558237024,4,4,2,projeto8,implementacao
8,2,2,12.02803213,21.45783385,0.560542701,5,5,2,projeto8,implementacao
8,2,2,18.06448548,9.159858528,1.972135861,6,6,2,projeto8,implementacao
8,2,2,10.45067012,27.36088802,0.38195654,7,7,2,projeto8,implementacao
8,2,2,18.86128276,22.83113607,0.826121079,8,8,2,projeto8,implementacao
8,2,2,10.52760439,13.78394997,0.763758169,9,9,2,projeto8,implementacao
8,2,2,14.72538887,14.90389832,0.988022634,10,10,2,projeto8,implementacao
8,2,2,17.94547454,19.27036778,0.931247122,11,11,2,projeto8,implementacao
8,2,2,24.7034676,30.26469665,0.816246992,12,12,2,projeto8,implementacao
8,2,2,22.24277963,24.69723015,0.900618389,13,13,2,projeto8,implementacao
8,2,2,9.658167532,15.33356526,0.629870964,14,14,2,projeto8,implementacao
8,2,2,25.020853,10.14847434,2.465479259,15,15,2,projeto8,implementacao
8,2,2,21.5089172,31.48282832,0.6831952,16,16,2,projeto8,implementacao
8,2,2,5.054890325,16.04078331,0.315127399,17,17,2,projeto8,implementacao
8,2,2,21.38528554,24.93559334,0.857620881,18,18,2,projeto8,implementacao
8,2,2,19.86023442,21.67935939,0.916089542,19,19,2,projeto8,implementacao
8,2,2,11.83716358,8.001101282,1.479441787,20,20,2,projeto8,implementacao
8,2,2,21.82404249,31.08190955,0.70214613,21,21,2,projeto8,implementacao
8,2,2,21.8570763,13.7511826,1.589468844,22,22,2,projeto8,implementacao
8,2,2,6.178446805,31.26063244,0.197643052,23,23,2,projeto8,implementacao
8,2,2,15.24145514,14.57465481,1.045750678,24,24,2,projeto8,implementacao
8,2,2,14.228911,16.26576519,0.874776614,25,25,2,projeto8,implementacao
8,2,2,6.728277376,29.23688727,0.230129744,26,26,2,projeto8,implementacao
8,2,2,11.92650391,14.92181077,0.79926653,27,27,2,projeto8,implementacao
8,2,2,14.37845787,18.99056525,0.757136909,28,28,2,projeto8,implementacao
8,2,2,9.356742589,28.45090591,0.328873274,29,29,2,projeto8,implementacao
8,2,2,14.65463926,28.00340005,0.523316427,30,30,2,projeto8,implementacao
8,2,2,10.49417837,19.10249475,0.549361668,31,31,2,projeto8,implementacao
8,2,2,11.63331781,23.63867573,0.49213069,32,32,2,projeto8,implementacao
8,2,2,10.08213085,25.28888416,0.398678359,33,33,2,projeto8,implementacao
8,2,2,8.572427362,15.43715089,0.555311497,34,34,2,projeto8,implementacao
8,2,2,22.26436093,26.23859774,0.84853471,35,35,2,projeto8,implementacao
8,2,2,15.56344655,20.36982697,0.764044121,36,36,2,projeto8,implementacao
8,2,2,16.86101885,15.5564343,1.083861412,37,37,2,projeto8,implementacao
8,2,2,23.28061881,26.13919819,0.890640128,38,38,2,projeto8,implementacao
8,2,2,20.17422721,13.54590074,1.48932342,39,39,2,projeto8,implementacao
8,2,2,19.86644358,14.72297773,1.349349564,40,40,2,projeto8,implementacao
8,2,2,24.69678043,20.55244462,1.201646855,41,41,2,projeto8,implementacao
8,2,2,18.32059066,23.67251225,0.77391831,42,42,2,projeto8,implementacao
8,2,2,6.798073435,12.65396918,0.537228544,43,43,2,projeto8,implementacao
8,2,2,19.98967322,21.60732208,0.925134227,44,44,2,projeto8,implementacao
8,2,2,5.997988951,8.861905956,0.676828324,45,45,2,projeto8,implementacao
8,2,2,11.63985299,29.08020634,0.400267208,46,46,2,projeto8,implementacao
8,2,2,14.68188308,31.44394871,0.466922371,47,47,2,projeto8,implementacao
8,2,2,19.90050448,30.84185778,0.645243377,48,48,2,projeto8,implementacao
8,2,2,6.542831112,21.59953258,0.302915403,49,49,2,projeto8,implementacao
8,2,2,9.692912355,28.10234988,0.344914656,50,50,2,projeto8,implementacao
8,2,2,18.5069194,23.46247014,0.788788192,51,51,2,projeto8,implementacao
8,2,2,14.22896492,11.21369255,1.268892014,52,52,2,projeto8,implementacao
8,2,2,7.734085333,17.00280621,0.45487111,53,53,2,projeto8,implementacao
8,2,2,5.522526127,21.94109107,0.251697881,54,54,2,projeto8,implementacao
8,2,2,8.483427766,8.61080917,0.985206802,55,55,2,projeto8,implementacao
8,2,2,5.183081415,12.9772249,0.399398289,56,56,2,projeto8,implementacao
8,2,2,15.21770688,20.67961087,0.73587975,57,57,2,projeto8,implementacao
8,2,2,11.87241092,21.50136057,0.552170216,58,58,2,projeto8,implementacao
8,2,2,21.95927128,28.65695428,0.766280711,59,59,2,projeto8,implementacao
8,2,2,20.2844159,19.9341977,1.017568713,60,60,2,projeto8,implementacao
8,2,2,9.581446531,27.44151245,0.349158836,61,61,2,projeto8,implementacao
8,2,2,24.56180657,20.17557599,1.217402992,62,62,2,projeto8,implementacao
8,2,2,13.5686368,22.61800248,0.599904293,63,63,2,projeto8,implementacao
8,3,3,8.551889457,9.094492913,0.94033714,1,1,3,projeto8,teste
8,3,3,4.924351064,6.048670055,0.814121289,2,2,3,projeto8,teste
8,3,3,8.337853421,10.21948048,0.815878404,3,3,3,projeto8,teste
8,3,3,9.715011135,7.175240679,1.353963103,4,4,3,projeto8,teste
8,3,3,11.90940844,10.019585,1.188612945,5,5,3,projeto8,teste
8,3,3,6.265832305,6.032840767,1.038620535,6,6,3,projeto8,teste
8,3,3,8.312530514,10.9325966,0.76034366,7,7,3,projeto8,teste
8,3,3,10.81770926,8.993121085,1.202887091,8,8,3,projeto8,teste
8,3,3,7.117608108,7.080570924,1.005230819,9,9,3,projeto8,teste
8,3,3,7.503597722,12.32056931,0.609030113,10,10,3,projeto8,teste
8,3,3,10.17804816,3.863121552,2.634669404,11,11,3,projeto8,teste
8,3,3,8.871840878,13.45996273,0.65912819,12,12,3,projeto8,teste
8,3,3,6.730538668,8.634250289,0.77951628,13,13,3,projeto8,teste
8,3,3,3.42029603,9.187336161,0.372283758,14,14,3,projeto8,teste
8,3,3,4.833398178,11.84229308,0.408147151,15,15,3,projeto8,teste
8,3,3,2.429937515,4.319040688,0.562610471,16,16,3,projeto8,teste
8,3,3,2.915024896,2.777532273,1.049501719,17,17,3,projeto8,teste
8,3,3,9.860995278,7.321892065,1.346782388,18,18,3,projeto8,teste
8,3,3,4.571303579,11.67236271,0.391634812,19,19,3,projeto8,teste
8,3,3,3.95346934,4.07655553,0.969806326,20,20,3,projeto8,teste
8,3,3,9.778635396,6.61240634,1.478831592,21,21,3,projeto8,teste
8,3,3,10.90875337,3.412744464,3.196475296,22,22,3,projeto8,teste
8,3,3,4.989439419,10.24583114,0.486972638,23,23,3,projeto8,teste
8,3,3,5.443826424,8.385201412,0.649218326,24,24,3,projeto8,teste
8,3,3,11.28376113,12.55975531,0.898406128,25,25,3,projeto8,teste
8,3,3,4.654719343,13.51097989,0.344513824,26,26,3,projeto8,teste
8,3,3,6.520327066,2.493686634,2.614733936,27,27,3,projeto8,teste
8,3,3,9.728601901,11.31386306,0.859883299,28,28,3,projeto8,teste
8,3,3,3.231131358,7.151694298,0.451799423,29,29,3,projeto8,teste
8,3,3,8.288545132,8.858148439,0.93569725,30,30,3,projeto8,teste
8,3,3,8.964197425,9.079419238,0.987309561,31,31,3,projeto8,teste
8,3,3,7.614888296,13.33688832,0.570964389,32,32,3,projeto8,teste
8,3,3,5.43461654,6.425824549,0.845746176,33,33,3,projeto8,teste
8,3,3,7.356979594,4.913195705,1.497391929,34,34,3,projeto8,teste
8,3,3,3.871500567,6.022171729,0.642874488,35,35,3,projeto8,teste
8,3,3,8.993004969,8.849937802,1.016165895,36,36,3,projeto8,teste
8,3,3,11.38321922,11.6159046,0.979968381,37,37,3,projeto8,teste
8,3,3,7.125161194,10.01252907,0.71162452,38,38,3,projeto8,teste
8,3,3,4.712967275,7.041912289,0.669273783,39,39,3,projeto8,teste
8,3,3,8.717236365,9.360143984,0.931314345,40,40,3,projeto8,teste
8,3,3,10.71616678,5.253669726,2.039748849,41,41,3,projeto8,teste
8,3,3,2.715893206,4.415862875,0.615031146,42,42,3,projeto8,teste
8,3,3,8.54792021,9.39478111,0.909858368,43,43,3,projeto8,teste
8,3,3,8.863432596,7.914973527,1.119830984,44,44,3,projeto8,teste
8,3,3,8.159903213,10.45065805,0.780802814,45,45,3,projeto8,teste
8,3,3,6.415789115,12.72658741,0.504124862,46,46,3,projeto8,teste
8,3,3,8.75729714,4.752336672,1.842735005,47,47,3,projeto8,teste
8,3,3,9.061823116,7.93275038,1.142330552,48,48,3,projeto8,teste
8,3,3,7.547360923,5.412966982,1.39431128,49,49,3,projeto8,teste
8,3,3,6.763572017,6.285104989,1.076127134,50,50,3,projeto8,teste
8,3,3,11.61168526,6.665465516,1.742066661,51,51,3,projeto8,teste
8,3,3,11.10225445,7.691324144,1.443477644,52,52,3,projeto8,teste
8,3,3,3.398935528,11.06630546,0.307142753,53,53,3,projeto8,teste
8,3,3,2.413985269,8.762133746,0.275501988,54,54,3,projeto8,teste
8,3,3,9.89675271,5.344792891,1.851662527,55,55,3,projeto8,teste
8,3,3,8.782899412,8.768074884,1.001690739,56,56,3,projeto8,teste
8,3,3,10.26903297,13.21284412,0.777200796,57,57,3,projeto8,teste
8,3,3,4.468691528,11.50686224,0.388350137,58,58,3,projeto8,teste
8,3,3,8.692874697,10.58241934,0.821444928,59,59,3,projeto8,teste
8,3,3,4.652190245,9.739136959,0.477679928,60,60,3,projeto8,teste
8,3,3,4.37724833,5.951999522,0.735424846,61,61,3,projeto8,teste
8,3,3,9.997235894,7.158875279,1.396481361,62,62,3,projeto8,teste
8,3,3,3.374994617,8.149137632,0.414153591,63,63,3,projeto8,teste
8,4,4,0,0,#DIV/0!,1,1,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,2,2,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,3,3,4,projeto8,correcao
8,4,4,4.486281909,1.69702653,2.643613303,4,4,4,projeto8,correcao
8,4,4,3.49456339,2.285752885,1.528845665,5,5,4,projeto8,correcao
8,4,4,5.274001507,1.958788747,2.692481011,6,6,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,7,7,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,8,8,4,projeto8,correcao
8,4,4,4.9765458,0.518373995,9.600299883,9,9,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,10,10,4,projeto8,correcao
8,4,4,2.493263884,0.606792512,4.108923291,11,11,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,12,12,4,projeto8,correcao
8,4,4,4.600739591,0.662882869,6.94050157,13,13,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,14,14,4,projeto8,correcao
8,4,4,4.435137028,1.226469714,3.616181448,15,15,4,projeto8,correcao
8,4,4,4.34291727,2.262623968,1.919416275,16,16,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,17,17,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,18,18,4,projeto8,correcao
8,4,4,5.396999522,0.806201858,6.694352621,19,19,4,projeto8,correcao
8,4,4,3.718202652,0.446186116,8.33329976,20,20,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,21,21,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,22,22,4,projeto8,correcao
8,4,4,3.56541847,2.511550908,1.419608282,23,23,4,projeto8,correcao
8,4,4,5.379513328,2.227690983,2.41483822,24,24,4,projeto8,correcao
8,4,4,2.283237443,1.017174243,2.244686649,25,25,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,26,26,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,27,27,4,projeto8,correcao
8,4,4,4.281365441,0.539046467,7.942479366,28,28,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,29,29,4,projeto8,correcao
8,4,4,2.891547413,0.443001967,6.527166079,30,30,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,31,31,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,32,32,4,projeto8,correcao
8,4,4,4.712220574,3.112795191,1.513822878,33,33,4,projeto8,correcao
8,4,4,2.794510325,2.319371744,1.204856588,34,34,4,projeto8,correcao
8,4,4,2.628433654,2.810443776,0.935237942,35,35,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,36,36,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,37,37,4,projeto8,correcao
8,4,4,3.058674108,3.185221615,0.960270423,38,38,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,39,39,4,projeto8,correcao
8,4,4,2.616996278,1.412218815,1.853109624,40,40,4,projeto8,correcao
8,4,4,4.810076808,3.262863369,1.474188853,41,41,4,projeto8,correcao
8,4,4,4.90328312,2.887702154,1.697987832,42,42,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,43,43,4,projeto8,correcao
8,4,4,4.819918915,1.18512264,4.067021212,44,44,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,45,45,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,46,46,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,47,47,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,48,48,4,projeto8,correcao
8,4,4,3.499258891,0.998064027,3.506046502,49,49,4,projeto8,correcao
8,4,4,2.62271454,2.895088527,0.905918598,50,50,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,51,51,4,projeto8,correcao
8,4,4,3.382556757,0.682648729,4.955047326,52,52,4,projeto8,correcao
8,4,4,4.343219285,2.617897566,1.659048597,53,53,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,54,54,4,projeto8,correcao
8,4,4,4.828732724,0.613282921,7.873580947,55,55,4,projeto8,correcao
8,4,4,5.019175905,2.053372869,2.444356785,56,56,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,57,57,4,projeto8,correcao
8,4,4,2.930083066,0.559342308,5.238443477,58,58,4,projeto8,correcao
8,4,4,5.226825417,1.127427429,4.636063733,59,59,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,60,60,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,61,61,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,62,62,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,63,63,4,projeto8,correcao
9,1,1,1.954418884,2.829031016,0.690843922,1,1,1,projeto9,elaboracao
9,1,1,3.666810945,1.512173165,2.424861801,2,2,1,projeto9,elaboracao
9,1,1,3.212529114,3.749188107,0.856859945,3,3,1,projeto9,elaboracao
9,1,1,2.507012807,2.864876888,0.875085703,4,4,1,projeto9,elaboracao
9,1,1,2.078436762,0.984866205,2.110374741,5,5,1,projeto9,elaboracao
9,1,1,2.947652943,1.156359502,2.549080054,6,6,1,projeto9,elaboracao
9,1,1,2.972235411,1.788643233,1.661726249,7,7,1,projeto9,elaboracao
9,1,1,2.587140807,2.659115697,0.972932772,8,8,1,projeto9,elaboracao
9,1,1,4.602755311,1.819109904,2.530223875,9,9,1,projeto9,elaboracao
9,1,1,1.67020302,3.228553123,0.517322453,10,10,1,projeto9,elaboracao
9,1,1,1.882232243,1.950141666,0.965177184,11,11,1,projeto9,elaboracao
9,1,1,2.456135525,0.936849758,2.621696279,12,12,1,projeto9,elaboracao
9,1,1,4.755327272,3.700803366,1.284944592,13,13,1,projeto9,elaboracao
9,1,1,1.422203757,2.788573223,0.510011265,14,14,1,projeto9,elaboracao
9,1,1,1.419935132,1.013240631,1.401379976,15,15,1,projeto9,elaboracao
9,1,1,4.787592375,2.895577112,1.653415602,16,16,1,projeto9,elaboracao
9,1,1,3.535291024,2.65577634,1.331170464,17,17,1,projeto9,elaboracao
9,1,1,5.056472442,3.156408121,1.60197042,18,18,1,projeto9,elaboracao
9,1,1,2.001617427,3.739227302,0.535302421,19,19,1,projeto9,elaboracao
9,1,1,1.49171895,3.408568106,0.437638006,20,20,1,projeto9,elaboracao
9,1,1,1.349441188,2.899593922,0.465389715,21,21,1,projeto9,elaboracao
9,1,1,1.472835884,3.704889418,0.397538419,22,22,1,projeto9,elaboracao
9,1,1,3.619800946,2.14706902,1.685926681,23,23,1,projeto9,elaboracao
9,1,1,4.44603208,3.828973357,1.161155136,24,24,1,projeto9,elaboracao
9,1,1,1.664902699,1.428945631,1.165126694,25,25,1,projeto9,elaboracao
9,1,1,3.002595879,1.252197768,2.397860749,26,26,1,projeto9,elaboracao
9,1,1,2.085115381,3.798435572,0.548940568,27,27,1,projeto9,elaboracao
9,1,1,2.059930785,1.868178836,1.10264111,28,28,1,projeto9,elaboracao
9,1,1,3.877374847,0.916837198,4.229076719,29,29,1,projeto9,elaboracao
9,1,1,3.388931232,3.331668581,1.017187379,30,30,1,projeto9,elaboracao
9,1,1,1.859523064,3.865498928,0.481056417,31,31,1,projeto9,elaboracao
9,1,1,1.585642101,1.462891267,1.083909746,32,32,1,projeto9,elaboracao
9,1,1,3.071592221,1.161630536,2.644207539,33,33,1,projeto9,elaboracao
9,1,1,4.595894228,2.934685987,1.566059963,34,34,1,projeto9,elaboracao
9,1,1,4.41880951,1.117807935,3.95310265,35,35,1,projeto9,elaboracao
9,1,1,3.064850909,2.234723204,1.371467797,36,36,1,projeto9,elaboracao
9,1,1,4.528645789,3.707885931,1.221355207,37,37,1,projeto9,elaboracao
9,1,1,2.08349567,2.880772331,0.723242044,38,38,1,projeto9,elaboracao
9,2,2,15.3154242,19.76893867,0.774721621,1,1,2,projeto9,implementacao
9,2,2,12.96324159,11.08341687,1.169606967,2,2,2,projeto9,implementacao
9,2,2,14.54213276,22.56463645,0.644465635,3,3,2,projeto9,implementacao
9,2,2,6.586236723,15.70219216,0.419446957,4,4,2,projeto9,implementacao
9,2,2,16.35441002,17.8979099,0.913760887,5,5,2,projeto9,implementacao
9,2,2,16.09134374,11.16205489,1.441611235,6,6,2,projeto9,implementacao
9,2,2,14.16668747,21.93774221,0.645767798,7,7,2,projeto9,implementacao
9,2,2,15.38246415,12.98325983,1.184792136,8,8,2,projeto9,implementacao
9,2,2,13.61453356,18.64417932,0.730229705,9,9,2,projeto9,implementacao
9,2,2,12.62249508,12.92338772,0.976717201,10,10,2,projeto9,implementacao
9,2,2,16.23634171,23.26861455,0.697778618,11,11,2,projeto9,implementacao
9,2,2,6.726758907,9.074829004,0.741254618,12,12,2,projeto9,implementacao
9,2,2,6.758948391,21.53938981,0.313794794,13,13,2,projeto9,implementacao
9,2,2,4.04470216,18.08997006,0.223588107,14,14,2,projeto9,implementacao
9,2,2,6.12229,12.24652203,0.499920711,15,15,2,projeto9,implementacao
9,2,2,5.27460435,15.47175666,0.340918259,16,16,2,projeto9,implementacao
9,2,2,12.49706702,14.28932675,0.874573536,17,17,2,projeto9,implementacao
9,2,2,5.630914687,19.40685917,0.290150747,18,18,2,projeto9,implementacao
9,2,2,11.84224048,17.37906255,0.681408473,19,19,2,projeto9,implementacao
9,2,2,10.22003707,9.737209571,1.049585818,20,20,2,projeto9,implementacao
9,2,2,7.80430156,11.64846519,0.669985396,21,21,2,projeto9,implementacao
9,2,2,5.292237015,16.56449438,0.31949282,22,22,2,projeto9,implementacao
9,2,2,9.792558237,22.44903384,0.436212904,23,23,2,projeto9,implementacao
9,2,2,11.13723724,15.09908271,0.737610188,24,24,2,projeto9,implementacao
9,2,2,13.20517719,19.72345679,0.66951637,25,25,2,projeto9,implementacao
9,2,2,4.652047706,10.82024697,0.429939143,26,26,2,projeto9,implementacao
9,2,2,15.62434675,22.16381468,0.704948448,27,27,2,projeto9,implementacao
9,2,2,16.17241233,16.49396878,0.980504604,28,28,2,projeto9,implementacao
9,2,2,8.630032276,14.06770378,0.613464174,29,29,2,projeto9,implementacao
9,2,2,13.71310688,12.3087159,1.114097278,30,30,2,projeto9,implementacao
9,2,2,10.70961403,9.958693363,1.075403533,31,31,2,projeto9,implementacao
9,2,2,10.06228977,8.143154681,1.235674645,32,32,2,projeto9,implementacao
9,2,2,8.494579848,9.238619041,0.919464241,33,33,2,projeto9,implementacao
9,2,2,15.75133557,14.75357601,1.06762832,34,34,2,projeto9,implementacao
9,2,2,10.91907138,17.09166503,0.638853579,35,35,2,projeto9,implementacao
9,2,2,6.636534048,6.516167177,1.018472035,36,36,2,projeto9,implementacao
9,2,2,10.66045529,16.90503283,0.630608376,37,37,2,projeto9,implementacao
9,2,2,4.031848663,12.79359101,0.315145971,38,38,2,projeto9,implementacao
9,3,3,4.230653365,2.011505844,2.103226982,1,1,3,projeto9,teste
9,3,3,2.250925135,6.213172405,0.362282742,2,2,3,projeto9,teste
9,3,3,6.116821355,4.784047035,1.278587211,3,3,3,projeto9,teste
9,3,3,4.46543709,3.392441697,1.316290003,4,4,3,projeto9,teste
9,3,3,6.206874517,4.82308659,1.286909202,5,5,3,projeto9,teste
9,3,3,8.338273952,4.429586339,1.882404657,6,6,3,projeto9,teste
9,3,3,4.662690345,10.26693593,0.454146239,7,7,3,projeto9,teste
9,3,3,5.193631686,3.604483409,1.440881008,8,8,3,projeto9,teste
9,3,3,5.54172748,4.468948859,1.240051666,9,9,3,projeto9,teste
9,3,3,5.70003527,3.185171392,1.789553706,10,10,3,projeto9,teste
9,3,3,5.650977001,3.565658811,1.584833912,11,11,3,projeto9,teste
9,3,3,5.382965876,5.382055977,1.000169061,12,12,3,projeto9,teste
9,3,3,3.525892849,2.889653352,1.220178485,13,13,3,projeto9,teste
9,3,3,4.925920987,8.94163579,0.550897073,14,14,3,projeto9,teste
9,3,3,8.297892618,2.054326734,4.039227295,15,15,3,projeto9,teste
9,3,3,4.815928118,7.685540108,0.626621949,16,16,3,projeto9,teste
9,3,3,7.732339742,2.123269649,3.641713499,17,17,3,projeto9,teste
9,3,3,7.460479361,5.3697992,1.389340473,18,18,3,projeto9,teste
9,3,3,6.004819903,2.931600649,2.048307605,19,19,3,projeto9,teste
9,3,3,8.31036526,2.519701996,3.298154017,20,20,3,projeto9,teste
9,3,3,3.834941524,6.4691405,0.592805416,21,21,3,projeto9,teste
9,3,3,2.453092294,5.679207902,0.431942682,22,22,3,projeto9,teste
9,3,3,7.821120407,7.225186154,1.082480124,23,23,3,projeto9,teste
9,3,3,5.914519867,10.59019506,0.558490173,24,24,3,projeto9,teste
9,3,3,1.977326644,3.981069837,0.49668223,25,25,3,projeto9,teste
9,3,3,3.809170299,6.966543275,0.546780541,26,26,3,projeto9,teste
9,3,3,8.653761349,3.776058168,2.291744715,27,27,3,projeto9,teste
9,3,3,8.463344358,9.300711175,0.909967442,28,28,3,projeto9,teste
9,3,3,8.405671779,9.687070199,0.867720746,29,29,3,projeto9,teste
9,3,3,3.265333361,8.479421347,0.385089174,30,30,3,projeto9,teste
9,3,3,8.770963517,5.301339145,1.654480741,31,31,3,projeto9,teste
9,3,3,7.675460431,10.29971527,0.745210934,32,32,3,projeto9,teste
