sub,nomeF,responsavel,est,real,dataInicio,dataFim,numeroRequisito,trimestre,nomeProjeto,nomeFase
8,4,4,0,0,#DIV/0!,54,54,4,projeto8,correcao
8,4,4,4.828732724,0.613282921,7.873580947,55,55,4,projeto8,correcao
8,4,4,5.019175905,2.053372869,2.444356785,56,56,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,57,57,4,projeto8,correcao
8,4,4,2.930083066,0.559342308,5.238443477,58,58,4,projeto8,correcao
8,4,4,5.226825417,1.127427429,4.636063733,59,59,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,60,60,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,61,61,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,62,62,4,projeto8,correcao
8,4,4,0,0,#DIV/0!,63,63,4,projeto8,correcao
9,1,1,1.954418884,2.829031016,0.690843922,1,1,1,projeto9,elaboracao
9,1,1,3.666810945,1.512173165,2.424861801,2,2,1,projeto9,elaboracao
9,1,1,3.212529114,3.749188107,0.856859945,3,3,1,projeto9,elaboracao
9,1,1,2.507012807,2.864876888,0.875085703,4,4,1,projeto9,elaboracao
9,1,1,2.078436762,0.984866205,2.110374741,5,5,1,projeto9,elaboracao
9,1,1,2.947652943,1.156359502,2.549080054,6,6,1,projeto9,elaboracao
9,1,1,2.972235411,1.788643233,1.661726249,7,7,1,projeto9,elaboracao
9,1,1,2.587140807,2.659115697,0.972932772,8,8,1,projeto9,elaboracao
9,1,1,4.602755311,1.819109904,2.530223875,9,9,1,projeto9,elaboracao
9,1,1,1.67020302,3.228553123,0.517322453,10,10,1,projeto9,elaboracao
9,1,1,1.882232243,1.950141666,0.965177184,11,11,1,projeto9,elaboracao
9,1,1,2.456135525,0.936849758,2.621696279,12,12,1,projeto9,elaboracao
9,1,1,4.755327272,3.700803366,1.284944592,13,13,1,projeto9,elaboracao
9,1,1,1.422203757,2.788573223,0.510011265,14,14,1,projeto9,elaboracao
9,1,1,1.419935132,1.013240631,1.401379976,15,15,1,projeto9,elaboracao
9,1,1,4.787592375,2.895577112,1.653415602,16,16,1,projeto9,elaboracao
9,1,1,3.535291024,2.65577634,1.331170464,17,17,1,projeto9,elaboracao
9,1,1,5.056472442,3.156408121,1.60197042,18,18,1,projeto9,elaboracao
9,1,1,2.001617427,3.739227302,0.535302421,19,19,1,projeto9,elaboracao
9,1,1,1.49171895,3.408568106,0.437638006,20,20,1,projeto9,elaboracao
9,1,1,1.349441188,2.899593922,0.465389715,21,21,1,projeto9,elaboracao
9,1,1,1.472835884,3.704889418,0.397538419,22,22,1,projeto9,elaboracao
9,1,1,3.619800946,2.14706902,1.685926681,23,23,1,projeto9,elaboracao
9,1,1,4.44603208,3.828973357,1.161155136,24,24,1,projeto9,elaboracao
9,1,1,1.664902699,1.428945631,1.165126694,25,25,1,projeto9,elaboracao
9,1,1,3.002595879,1.252197768,2.397860749,26,26,1,projeto9,elaboracao
9,1,1,2.085115381,3.798435572,0.548940568,27,27,1,projeto9,elaboracao
9,1,1,2.059930785,1.868178836,1.10264111,28,28,1,projeto9,elaboracao
9,1,1,3.877374847,0.916837198,4.229076719,29,29,1,projeto9,elaboracao
9,1,1,3.388931232,3.331668581,1.017187379,30,30,1,projeto9,elaboracao
9,1,1,1.859523064,3.865498928,0.481056417,31,31,1,projeto9,elaboracao
9,1,1,1.585642101,1.462891267,1.083909746,32,32,1,projeto9,elaboracao
9,1,1,3.071592221,1.161630536,2.644207539,33,33,1,projeto9,elaboracao
9,1,1,4.595894228,2.934685987,1.566059963,34,34,1,projeto9,elaboracao
9,1,1,4.41880951,1.117807935,3.95310265,35,35,1,projeto9,elaboracao
9,1,1,3.064850909,2.234723204,1.371467797,36,36,1,projeto9,elaboracao
9,1,1,4.528645789,3.707885931,1.221355207,37,37,1,projeto9,elaboracao
9,1,1,2.08349567,2.880772331,0.723242044,38,38,1,projeto9,elaboracao
9,2,2,15.3154242,19.76893867,0.774721621,1,1,2,projeto9,implementacao
9,2,2,12.96324159,11.08341687,1.169606967,2,2,2,projeto9,implementacao
9,2,2,14.54213276,22.56463645,0.644465635,3,3,2,projeto9,implementacao
9,2,2,6.586236723,15.70219216,0.419446957,4,4,2,projeto9,implementacao
9,2,2,16.35441002,17.8979099,0.913760887,5,5,2,projeto9,implementacao
9,2,2,16.09134374,11.16205489,1.441611235,6,6,2,projeto9,implementacao
9,2,2,14.16668747,21.93774221,0.645767798,7,7,2,projeto9,implementacao
9,2,2,15.38246415,12.98325983,1.184792136,8,8,2,projeto9,implementacao
9,2,2,13.61453356,18.64417932,0.730229705,9,9,2,projeto9,implementacao
9,2,2,12.62249508,12.92338772,0.976717201,10,10,2,projeto9,implementacao
9,2,2,16.23634171,23.26861455,0.697778618,11,11,2,projeto9,implementacao
9,2,2,6.726758907,9.074829004,0.741254618,12,12,2,projeto9,implementacao
9,2,2,6.758948391,21.53938981,0.313794794,13,13,2,projeto9,implementacao
9,2,2,4.04470216,18.08997006,0.223588107,14,14,2,projeto9,implementacao
9,2,2,6.12229,12.24652203,0.499920711,15,15,2,projeto9,implementacao
9,2,2,5.27460435,15.47175666,0.340918259,16,16,2,projeto9,implementacao
9,2,2,12.49706702,14.28932675,0.874573536,17,17,2,projeto9,implementacao
9,2,2,5.630914687,19.40685917,0.290150747,18,18,2,projeto9,implementacao
9,2,2,11.84224048,17.37906255,0.681408473,19,19,2,projeto9,implementacao
9,2,2,10.22003707,9.737209571,1.049585818,20,20,2,projeto9,implementacao
9,2,2,7.80430156,11.64846519,0.669985396,21,21,2,projeto9,implementacao
9,2,2,5.292237015,16.56449438,0.31949282,22,22,2,projeto9,implementacao
9,2,2,9.792558237,22.44903384,0.436212904,23,23,2,projeto9,implementacao
9,2,2,11.13723724,15.09908271,0.737610188,24,24,2,projeto9,implementacao
9,2,2,13.20517719,19.72345679,0.66951637,25,25,2,projeto9,implementacao
9,2,2,4.652047706,10.82024697,0.429939143,26,26,2,projeto9,implementacao
9,2,2,15.62434675,22.16381468,0.704948448,27,27,2,projeto9,implementacao
9,2,2,16.17241233,16.49396878,0.980504604,28,28,2,projeto9,implementacao
9,2,2,8.630032276,14.06770378,0.613464174,29,29,2,projeto9,implementacao
9,2,2,13.71310688,12.3087159,1.114097278,30,30,2,projeto9,implementacao
9,2,2,10.70961403,9.958693363,1.075403533,31,31,2,projeto9,implementacao
9,2,2,10.06228977,8.143154681,1.235674645,32,32,2,projeto9,implementacao
9,2,2,8.494579848,9.238619041,0.919464241,33,33,2,projeto9,implementacao
9,2,2,15.75133557,14.75357601,1.06762832,34,34,2,projeto9,implementacao
9,2,2,10.91907138,17.09166503,0.638853579,35,35,2,projeto9,implementacao
9,2,2,6.636534048,6.516167177,1.018472035,36,36,2,projeto9,implementacao
9,2,2,10.66045529,16.90503283,0.630608376,37,37,2,projeto9,implementacao
9,2,2,4.031848663,12.79359101,0.315145971,38,38,2,projeto9,implementacao
9,3,3,4.230653365,2.011505844,2.103226982,1,1,3,projeto9,teste
9,3,3,2.250925135,6.213172405,0.362282742,2,2,3,projeto9,teste
9,3,3,6.116821355,4.784047035,1.278587211,3,3,3,projeto9,teste
9,3,3,4.46543709,3.392441697,1.316290003,4,4,3,projeto9,teste
9,3,3,6.206874517,4.82308659,1.286909202,5,5,3,projeto9,teste
9,3,3,8.338273952,4.429586339,1.882404657,6,6,3,projeto9,teste
9,3,3,4.662690345,10.26693593,0.454146239,7,7,3,projeto9,teste
9,3,3,5.193631686,3.604483409,1.440881008,8,8,3,projeto9,teste
9,3,3,5.54172748,4.468948859,1.240051666,9,9,3,projeto9,teste
9,3,3,5.70003527,3.185171392,1.789553706,10,10,3,projeto9,teste
9,3,3,5.650977001,3.565658811,1.584833912,11,11,3,projeto9,teste
9,3,3,5.382965876,5.382055977,1.000169061,12,12,3,projeto9,teste
9,3,3,3.525892849,2.889653352,1.220178485,13,13,3,projeto9,teste
9,3,3,4.925920987,8.94163579,0.550897073,14,14,3,projeto9,teste
9,3,3,8.297892618,2.054326734,4.039227295,15,15,3,projeto9,teste
9,3,3,4.815928118,7.685540108,0.626621949,16,16,3,projeto9,teste
9,3,3,7.732339742,2.123269649,3.641713499,17,17,3,projeto9,teste
9,3,3,7.460479361,5.3697992,1.389340473,18,18,3,projeto9,teste
9,3,3,6.004819903,2.931600649,2.048307605,19,19,3,projeto9,teste
9,3,3,8.31036526,2.519701996,3.298154017,20,20,3,projeto9,teste
9,3,3,3.834941524,6.4691405,0.592805416,21,21,3,projeto9,teste
9,3,3,2.453092294,5.679207902,0.431942682,22,22,3,projeto9,teste
9,3,3,7.821120407,7.225186154,1.082480124,23,23,3,projeto9,teste
9,3,3,5.914519867,10.59019506,0.558490173,24,24,3,projeto9,teste
9,3,3,1.977326644,3.981069837,0.49668223,25,25,3,projeto9,teste
9,3,3,3.809170299,6.966543275,0.546780541,26,26,3,projeto9,teste
9,3,3,8.653761349,3.776058168,2.291744715,27,27,3,projeto9,teste
9,3,3,8.463344358,9.300711175,0.909967442,28,28,3,projeto9,teste
9,3,3,8.405671779,9.687070199,0.867720746,29,29,3,projeto9,teste
9,3,3,3.265333361,8.479421347,0.385089174,30,30,3,projeto9,teste
9,3,3,8.770963517,5.301339145,1.654480741,31,31,3,projeto9,teste
9,3,3,7.675460431,10.29971527,0.745210934,32,32,3,projeto9,teste
9,3,3,2.984906775,9.135398756,0.326740721,33,33,3,projeto9,teste
9,3,3,6.422104277,8.295210725,0.77419423,34,34,3,projeto9,teste
9,3,3,6.835607466,6.750155834,1.012659209,35,35,3,projeto9,teste
9,3,3,2.460179063,5.140755777,0.478563692,36,36,3,projeto9,teste
9,3,3,2.466714902,4.114782538,0.599476371,37,37,3,projeto9,teste
9,3,3,8.606584595,4.717568182,1.824368883,38,38,3,projeto9,teste
9,4,4,5.71264123,2.046564768,2.791331757,1,1,4,projeto9,correcao
9,4,4,3.185328867,1.448651212,2.198823871,2,2,4,projeto9,correcao
9,4,4,2.322841308,2.35815546,0.985024672,3,3,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,4,4,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,5,5,4,projeto9,correcao
9,4,4,5.095557747,1.54037712,3.307993661,6,6,4,projeto9,correcao
9,4,4,3.265314361,1.685598439,1.93718402,7,7,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,8,8,4,projeto9,correcao
9,4,4,5.758712347,1.587808712,3.626830048,9,9,4,projeto9,correcao
9,4,4,5.47947882,3.030820812,1.807919095,10,10,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,11,11,4,projeto9,correcao
9,4,4,6.050792934,2.701801727,2.23953996,12,12,4,projeto9,correcao
9,4,4,2.354260571,1.400329638,1.681218841,13,13,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,14,14,4,projeto9,correcao
9,4,4,3.701331546,0.844163807,4.384612935,15,15,4,projeto9,correcao
9,4,4,2.782888253,3.571762845,0.779135787,16,16,4,projeto9,correcao
9,4,4,5.899754822,1.083477731,5.445201738,17,17,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,18,18,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,19,19,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,20,20,4,projeto9,correcao
9,4,4,3.341232426,3.071136895,1.087946432,21,21,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,22,22,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,23,23,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,24,24,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,25,25,4,projeto9,correcao
9,4,4,5.8940534,2.202428316,2.676161289,26,26,4,projeto9,correcao
9,4,4,5.338669298,1.61244355,3.310918573,27,27,4,projeto9,correcao
9,4,4,4.987123973,3.206073798,1.555523761,28,28,4,projeto9,correcao
9,4,4,5.998377045,2.745885309,2.184496572,29,29,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,30,30,4,projeto9,correcao
9,4,4,3.473522314,1.742339461,1.993596766,31,31,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,32,32,4,projeto9,correcao
9,4,4,2.294815285,3.465333844,0.66222055,33,33,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,34,34,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,35,35,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,36,36,4,projeto9,correcao
9,4,4,2.301297646,2.090415476,1.100880506,37,37,4,projeto9,correcao
9,4,4,0,0,#DIV/0!,38,38,4,projeto9,correcao
10,1,1,5.966208986,2.403592888,2.48220446,1,1,1,projeto10,elaboracao
10,1,1,5.635862404,5.1418844,1.09606945,2,2,1,projeto10,elaboracao
10,1,1,3.913575639,2.382969444,1.642310458,3,3,1,projeto10,elaboracao
10,1,1,2.665911191,2.2489511,1.185402026,4,4,1,projeto10,elaboracao
10,1,1,3.537380117,5.641007916,0.627082991,5,5,1,projeto10,elaboracao
10,1,1,6.196622718,1.363351114,4.545140759,6,6,1,projeto10,elaboracao
10,1,1,3.609508111,3.346560288,1.078572564,7,7,1,projeto10,elaboracao
10,1,1,7.36247874,1.210663659,6.08135768,8,8,1,projeto10,elaboracao
10,1,1,5.637343949,5.113958351,1.102344517,9,9,1,projeto10,elaboracao
10,1,1,4.029264893,4.12260323,0.977359369,10,10,1,projeto10,elaboracao
10,1,1,2.614258622,2.600605797,1.005249864,11,11,1,projeto10,elaboracao
10,1,1,1.872100184,3.991648745,0.46900424,12,12,1,projeto10,elaboracao
10,1,1,3.66219286,1.646543145,2.224170604,13,13,1,projeto10,elaboracao
10,1,1,3.024301611,4.392669419,0.688488325,14,14,1,projeto10,elaboracao
10,1,1,5.985504486,3.164336692,1.89155108,15,15,1,projeto10,elaboracao
10,1,1,2.86156647,1.29433777,2.210834402,16,16,1,projeto10,elaboracao
10,1,1,4.352012425,5.208733706,0.835522158,17,17,1,projeto10,elaboracao
10,1,1,2.711939877,4.278537014,0.633847474,18,18,1,projeto10,elaboracao
10,1,1,4.575891287,2.864354717,1.597529545,19,19,1,projeto10,elaboracao
10,1,1,5.759049259,3.813441663,1.510197288,20,20,1,projeto10,elaboracao
10,1,1,6.858821939,5.395405752,1.27123376,21,21,1,projeto10,elaboracao
10,1,1,4.545078403,4.495703847,1.010982609,22,22,1,projeto10,elaboracao
10,1,1,6.819442507,2.458729813,2.773563191,23,23,1,projeto10,elaboracao
10,1,1,4.787686973,3.411513543,1.403390874,24,24,1,projeto10,elaboracao
10,1,1,4.778535568,5.577691442,0.856722825,25,25,1,projeto10,elaboracao
10,1,1,4.251937956,3.329642887,1.276995192,26,26,1,projeto10,elaboracao
10,1,1,5.321201415,5.633376865,0.944584668,27,27,1,projeto10,elaboracao
10,1,1,6.369774977,3.921008424,1.624524686,28,28,1,projeto10,elaboracao
10,1,1,4.407613286,3.685646901,1.195885934,29,29,1,projeto10,elaboracao
10,1,1,6.816158051,5.29456205,1.287388454,30,30,1,projeto10,elaboracao
10,2,2,24.82498573,42.81478639,0.579822716,1,1,2,projeto10,implementacao
10,2,2,39.35678107,59.26263013,0.664107904,2,2,2,projeto10,implementacao
10,2,2,18.94816742,48.37319004,0.391708039,3,3,2,projeto10,implementacao
10,2,2,48.38333313,22.17701741,2.181688017,4,4,2,projeto10,implementacao
10,2,2,47.36478097,60.9127293,0.777584284,5,5,2,projeto10,implementacao
10,2,2,16.81948266,43.25216424,0.388870313,6,6,2,projeto10,implementacao
10,2,2,44.17487134,52.15259736,0.847031089,7,7,2,projeto10,implementacao
10,2,2,44.08602372,26.43282899,1.667851131,8,8,2,projeto10,implementacao
10,2,2,24.73585964,52.59706597,0.470289724,9,9,2,projeto10,implementacao
10,2,2,45.88281375,44.25224993,1.036847026,10,10,2,projeto10,implementacao
10,2,2,12.39899301,38.836718,0.319259547,11,11,2,projeto10,implementacao
10,2,2,48.59878292,53.27401018,0.912241875,12,12,2,projeto10,implementacao
10,2,2,34.39810824,18.18071563,1.892010685,13,13,2,projeto10,implementacao
10,2,2,37.21216661,57.06058996,0.652151803,14,14,2,projeto10,implementacao
10,2,2,34.04502583,60.15887595,0.565918583,15,15,2,projeto10,implementacao
10,2,2,15.9033101,29.73050582,0.534915558,16,16,2,projeto10,implementacao
10,2,2,40.46239671,45.2583535,0.894031567,17,17,2,projeto10,implementacao
10,2,2,15.90808665,59.26837571,0.26840767,18,18,2,projeto10,implementacao
10,2,2,25.08065861,46.68943426,0.537180606,19,19,2,projeto10,implementacao
10,2,2,45.5479738,17.95617493,2.536618962,20,20,2,projeto10,implementacao
10,2,2,44.93667919,36.94384473,1.216350911,21,21,2,projeto10,implementacao
10,2,2,11.44806302,16.92463285,0.676414261,22,22,2,projeto10,implementacao
10,2,2,37.28395646,34.65943848,1.075723038,23,23,2,projeto10,implementacao
10,2,2,37.42907014,40.29874323,0.92879001,24,24,2,projeto10,implementacao
10,2,2,19.71751297,25.35723924,0.777589105,25,25,2,projeto10,implementacao
10,2,2,48.14430737,59.03094964,0.815577382,26,26,2,projeto10,implementacao
10,2,2,43.31543211,45.32470275,0.955669414,27,27,2,projeto10,implementacao
10,2,2,44.97226733,52.92243488,0.849776988,28,28,2,projeto10,implementacao
10,2,2,13.44291941,30.2684559,0.444123065,29,29,2,projeto10,implementacao
10,2,2,36.01376223,20.25902695,1.777664955,30,30,2,projeto10,implementacao
10,3,3,7.214401875,10.69376782,0.674636106,1,1,3,projeto10,teste
10,3,3,3.36333437,3.320380481,1.012936436,2,2,3,projeto10,teste
10,3,3,8.602514647,5.357516946,1.605690609,3,3,3,projeto10,teste
10,3,3,3.298545704,7.555804627,0.436557834,4,4,3,projeto10,teste
10,3,3,3.037534999,5.189790252,0.585290513,5,5,3,projeto10,teste
10,3,3,3.322049989,10.87882147,0.305368555,6,6,3,projeto10,teste
10,3,3,6.229390091,3.639845158,1.711443707,7,7,3,projeto10,teste
10,3,3,5.830651078,8.282847459,0.70394283,8,8,3,projeto10,teste
10,3,3,11.62830921,3.170960041,3.667125747,9,9,3,projeto10,teste
10,3,3,5.344081732,10.4120315,0.513260235,10,10,3,projeto10,teste
10,3,3,4.766131607,5.766344909,0.826542928,11,11,3,projeto10,teste
10,3,3,10.83991185,5.789009237,1.872498628,12,12,3,projeto10,teste
10,3,3,2.616386377,12.14884318,0.215360947,13,13,3,projeto10,teste
10,3,3,2.918077274,7.520384705,0.38802234,14,14,3,projeto10,teste
10,3,3,4.183497346,12.63410587,0.331127299,15,15,3,projeto10,teste
10,3,3,9.361689104,13.11976131,0.713556358,16,16,3,projeto10,teste
10,3,3,10.07536546,12.91531677,0.780109822,17,17,3,projeto10,teste
10,3,3,5.964660615,9.018715684,0.661364747,18,18,3,projeto10,teste
10,3,3,8.025013762,12.52887352,0.640521572,19,19,3,projeto10,teste
10,3,3,5.681048564,6.58052322,0.863312593,20,20,3,projeto10,teste
10,3,3,2.339440469,8.4263765,0.277633034,21,21,3,projeto10,teste
10,3,3,6.507995846,12.02751288,0.541092403,22,22,3,projeto10,teste
10,3,3,10.77854209,4.307421276,2.502318998,23,23,3,projeto10,teste
10,3,3,6.438275572,3.468271498,1.856335519,24,24,3,projeto10,teste
10,3,3,6.786045345,9.279310591,0.731309215,25,25,3,projeto10,teste
10,3,3,7.706676458,12.59308847,0.611976679,26,26,3,projeto10,teste
10,3,3,2.837336684,7.705857124,0.368205203,27,27,3,projeto10,teste
10,3,3,7.645038046,7.050507284,1.084324537,28,28,3,projeto10,teste
10,3,3,10.19611963,6.987070054,1.459284014,29,29,3,projeto10,teste
10,3,3,8.431973979,11.84818937,0.711667726,30,30,3,projeto10,teste
10,4,4,9.101337628,0.832473586,10.93288457,1,1,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,2,2,4,projeto10,correcao
10,4,4,9.839266813,3.370262303,2.919436509,3,3,4,projeto10,correcao
10,4,4,6.745628819,3.614477255,1.866280611,4,4,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,5,5,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,6,6,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,7,7,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,8,8,4,projeto10,correcao
10,4,4,7.604251385,5.360579099,1.418550355,9,9,4,projeto10,correcao
10,4,4,9.889732564,5.806433794,1.703236946,10,10,4,projeto10,correcao
10,4,4,4.898427887,4.796086491,1.021338522,11,11,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,12,12,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,13,13,4,projeto10,correcao
10,4,4,6.892071932,2.087607516,3.301421306,14,14,4,projeto10,correcao
10,4,4,6.085091501,5.895202211,1.032210819,15,15,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,16,16,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,17,17,4,projeto10,correcao
10,4,4,5.715015879,2.030595906,2.814452576,18,18,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,19,19,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,20,20,4,projeto10,correcao
10,4,4,11.00696391,1.098047691,10.0241219,21,21,4,projeto10,correcao
10,4,4,10.83354171,1.545979069,7.007560407,22,22,4,projeto10,correcao
10,4,4,5.222487,2.184868478,2.390298113,23,23,4,projeto10,correcao
10,4,4,5.106418849,3.700045572,1.380096204,24,24,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,25,25,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,26,26,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,27,27,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,28,28,4,projeto10,correcao
10,4,4,5.629810501,2.299067543,2.448736454,29,29,4,projeto10,correcao
10,4,4,0,0,#DIV/0!,30,30,4,projeto10,correcao
11,1,1,17.48189732,11.44323174,1.527706309,1,1,1,projeto1projeto1,elaboracao
11,1,1,17.65522774,3.117051198,5.664080125,2,2,1,projeto1projeto1,elaboracao
11,1,1,4.457800275,10.2433257,0.435190719,3,3,1,projeto1projeto1,elaboracao
11,1,1,8.356637841,10.40044134,0.803488772,4,4,1,projeto1projeto1,elaboracao
11,1,1,15.53248109,9.553795503,1.625791664,5,5,1,projeto1projeto1,elaboracao
11,1,1,9.796568621,9.43876293,1.037908113,6,6,1,projeto1projeto1,elaboracao
11,1,1,15.42846209,7.282371187,2.118604187,7,7,1,projeto1projeto1,elaboracao
11,1,1,13.80764039,12.42915137,1.110907734,8,8,1,projeto1projeto1,elaboracao
11,1,1,17.11446805,9.153481278,1.869722299,9,9,1,projeto1projeto1,elaboracao
11,1,1,5.580625226,5.865425971,0.95144415,10,10,1,projeto1projeto1,elaboracao
11,2,2,14.92245086,31.92571245,0.467411679,1,1,2,projeto1projeto1,implementacao
11,2,2,22.6999858,52.07652198,0.435896733,2,2,2,projeto1projeto1,implementacao
11,2,2,32.00624991,19.42709223,1.647505943,3,3,2,projeto1projeto1,implementacao
11,2,2,28.66649881,50.23932019,0.57059886,4,4,2,projeto1projeto1,implementacao
11,2,2,36.61067241,29.38728645,1.245799692,5,5,2,projeto1projeto1,implementacao
11,2,2,22.72049578,44.21210523,0.513897623,6,6,2,projeto1projeto1,implementacao
11,2,2,20.94129335,30.09865296,0.695755168,7,7,2,projeto1projeto1,implementacao
11,2,2,32.33775439,36.86350464,0.877229518,8,8,2,projeto1projeto1,implementacao
11,2,2,13.64964011,24.82247685,0.549890335,9,9,2,projeto1projeto1,implementacao
11,2,2,10.31472721,28.78684029,0.358313976,10,10,2,projeto1projeto1,implementacao
11,3,3,16.2627745,23.40036298,0.694979583,1,1,3,projeto1projeto1,teste
11,3,3,18.36635449,12.84326991,1.430037259,2,2,3,projeto1projeto1,teste
11,3,3,17.41156628,4.614286187,3.773404071,3,3,3,projeto1projeto1,teste
11,3,3,20.32402276,19.9217811,1.020191049,4,4,3,projeto1projeto1,teste
11,3,3,8.917083002,13.61260686,0.655060643,5,5,3,projeto1projeto1,teste
11,3,3,12.16499957,7.664387925,1.587210836,6,6,3,projeto1projeto1,teste
11,3,3,6.16894178,20.06538126,0.307442042,7,7,3,projeto1projeto1,teste
11,3,3,12.65450425,24.49379308,0.516641265,8,8,3,projeto1projeto1,teste
11,3,3,10.28384762,20.65514518,0.497883096,9,9,3,projeto1projeto1,teste
11,3,3,22.36399212,20.5991428,1.085675862,10,10,3,projeto1projeto1,teste
11,4,4,6.706982702,5.922600481,1.13243882,1,1,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,2,2,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,3,3,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,4,4,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,5,5,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,6,6,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,7,7,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,8,8,4,projeto1projeto1,correcao
11,4,4,6.540992666,2.508434084,2.60759998,9,9,4,projeto1projeto1,correcao
11,4,4,0,0,#DIV/0!,10,10,4,projeto1projeto1,correcao
12,1,1,8.301007191,5.7282875,1.449125448,1,1,1,projeto1projeto2,elaboracao
12,1,1,6.621718306,4.464205648,1.483291503,2,2,1,projeto1projeto2,elaboracao
12,1,1,7.504952621,6.034182954,1.243739654,3,3,1,projeto1projeto2,elaboracao
12,1,1,9.695614122,7.847557771,1.235494456,4,4,1,projeto1projeto2,elaboracao
12,1,1,2.986608287,1.729106205,1.727255549,5,5,1,projeto1projeto2,elaboracao
12,1,1,3.039190581,2.690463323,1.129616061,6,6,1,projeto1projeto2,elaboracao
12,1,1,3.551501848,5.859917516,0.606066867,7,7,1,projeto1projeto2,elaboracao
12,1,1,8.055280171,5.432953839,1.48267046,8,8,1,projeto1projeto2,elaboracao
12,1,1,6.316355945,2.508498319,2.517982929,9,9,1,projeto1projeto2,elaboracao
12,1,1,10.18919094,7.806467078,1.305224353,10,10,1,projeto1projeto2,elaboracao
12,1,1,8.848091788,6.560836197,1.348622572,11,11,1,projeto1projeto2,elaboracao
12,1,1,6.925913466,4.302118965,1.609884227,12,12,1,projeto1projeto2,elaboracao
12,1,1,9.580006813,3.726660414,2.570668038,13,13,1,projeto1projeto2,elaboracao
12,1,1,8.906125403,4.730099921,1.882862001,14,14,1,projeto1projeto2,elaboracao
12,1,1,6.427125161,5.09475301,1.261518497,15,15,1,projeto1projeto2,elaboracao
12,1,1,8.692731974,2.847254438,3.053022539,16,16,1,projeto1projeto2,elaboracao
12,1,1,7.887074578,2.089722533,3.774220956,17,17,1,projeto1projeto2,elaboracao
12,1,1,5.946061172,2.911826063,2.042038584,18,18,1,projeto1projeto2,elaboracao
12,1,1,6.321739548,3.262991179,1.937406264,19,19,1,projeto1projeto2,elaboracao
12,1,1,4.524384803,7.109115646,0.6364202,20,20,1,projeto1projeto2,elaboracao
12,1,1,5.224682922,4.830721742,1.081553275,21,21,1,projeto1projeto2,elaboracao
12,1,1,6.490416347,7.655737501,0.847784599,22,22,1,projeto1projeto2,elaboracao
12,1,1,8.760604489,6.436576186,1.36106592,23,23,1,projeto1projeto2,elaboracao
12,1,1,9.68764688,1.779608232,5.443696375,24,24,1,projeto1projeto2,elaboracao
12,1,1,7.486686559,3.049641015,2.454940278,25,25,1,projeto1projeto2,elaboracao
12,1,1,2.824781378,7.538633054,0.374707372,26,26,1,projeto1projeto2,elaboracao
12,1,1,3.271543243,5.509267812,0.593825415,27,27,1,projeto1projeto2,elaboracao
12,1,1,5.047558269,3.243533463,1.556191211,28,28,1,projeto1projeto2,elaboracao
12,1,1,9.838516597,5.86332224,1.677976443,29,29,1,projeto1projeto2,elaboracao
12,2,2,9.570232389,26.03797545,0.367549021,1,1,2,projeto1projeto2,implementacao
